file_id_csv,sample_id,intercept,umol.L.sec,temp_c,light_level,light_value,run_block
DC08_O2.csv,DC08,274.3013043672015,0.023904879679144342,24.985763157894738,6,500,run10
DC08_O2.csv,DC08,299.3868829099821,0.02607451537433155,25.16692105263158,7,600,run10
DC08_O2.csv,DC08,326.39930307692316,0.030787153846153725,25.135,8,695,run10
DC08_O2.csv,DC08,359.5049052631578,0.02688868421052634,25.084105263157895,9,800,run10
DC08_O2.csv,DC08,393.2130526315789,0.02790842105263166,25.044973684210525,10,905,run10
DS09_O2.csv,DS09,197.36088579903594,-0.006137274749721892,24.802973684210528,1,0,run10
DS09_O2.csv,DS09,189.4153595238094,0.008676607142857309,24.806736842105263,2,100,run10
DS09_O2.csv,DS09,198.09786101449276,0.023279804347826068,24.976815789473683,3,198,run10
DS09_O2.csv,DS09,222.89799927536237,0.029707565217391246,24.885973684210526,4,305,run10
DS09_O2.csv,DS09,255.12578740970096,0.038039731682146284,24.810763157894737,5,410,run10
DS09_O2.csv,DS09,294.7212967741935,0.03946709677419362,24.964921052631578,6,500,run10
DS09_O2.csv,DS09,334.7480975362321,0.04252821739130413,25.15776315789474,7,600,run10
DS09_O2.csv,DS09,380.84952205882365,0.039672426470588155,25.123263157894737,8,695,run10
DS09_O2.csv,DS09,426.7748263247865,0.00613300854700847,25.08457894736842,9,800,run10
DS09_O2.csv,DS09,435.59849898550755,0.014610152173912738,25.058105263157895,10,905,run10
DS10_O2.csv,DS10,203.20321260504215,-0.004344467787114952,24.8245,1,0,run10
DS10_O2.csv,DS10,197.5522646627565,0.007824358504398938,24.82821052631579,2,100,run10
DS10_O2.csv,DS10,205.8221168831168,0.01691298701298713,24.973526315789474,3,198,run10
DS10_O2.csv,DS10,224.30674277574252,0.022063736263736453,24.862947368421054,4,305,run10
DS10_O2.csv,DS10,248.589806818182,0.02543124999999981,24.78371052631579,5,410,run10
DS10_O2.csv,DS10,276.4893473684211,0.025433421052631543,24.952105263157893,6,500,run10
DS10_O2.csv,DS10,302.8941551724137,0.02811736453201976,25.139736842105265,7,600,run10
DS10_O2.csv,DS10,333.74740217391314,0.026851828063241018,25.09284210526316,8,695,run10
DS10_O2.csv,DS10,363.72982857142824,0.028512142857143298,25.051921052631577,9,800,run10
DS10_O2.csv,DS10,396.9016567996568,0.01973230373230382,25.03107894736842,10,905,run10
GS15_O2.csv,GS15,194.9114512820515,-0.004414358974359149,24.813315789473684,1,0,run10
GS15_O2.csv,GS15,190.27854076367396,-2.0428276573792982e-4,24.800605263157895,2,100,run10
GS15_O2.csv,GS15,190.02640192806834,0.001969499443826366,24.94271052631579,3,198,run10
GS15_O2.csv,GS15,192.37089075630257,0.0049453857906798715,24.832947368421053,4,305,run10
GS15_O2.csv,GS15,197.9855083760684,0.009058786324786336,24.750026315789473,5,410,run10
GS15_O2.csv,GS15,207.62013521739158,0.011162043478260605,24.895552631578948,6,500,run10
GS15_O2.csv,GS15,219.17488269794714,0.013989149560117386,25.081,7,600,run10
GS15_O2.csv,GS15,234.1602584615386,0.012966769230769106,25.02136842105263,8,695,run10
GS15_O2.csv,GS15,249.1426872463768,0.012736913043478244,24.958263157894738,9,800,run10
