date,start_time,stop_time,algae_id,species,sample_id,file_id_csv,light_dark,run_block,blank,chamber_channel,light_level,light_value
2026-02-03,14:42,14:57,BLANKA01_RUN2,blank,BLANKA01_PI_RUN2,BLANKA01_PI_RUN2_O2.csv,light,run2,1,5,8,690
2026-02-03,14:42,14:57,AV01,av,AV01_PI,AV01_PI_RUN2_O2.csv,light,run2,0,6,8,690
2026-02-03,14:42,14:57,SF04,sf,SF04_PI,SF04_PI_RUN2_O2.csv,light,run2,0,7,8,690
2026-02-03,14:42,14:57,CS01,cs,CS01_PI,CS01_PI_RUN2_O2.csv,light,run2,0,8,8,690
2026-02-03,14:42,14:57,BLANKA02_RUN2,blank,BLANKA02_PI_RUN2,BLANKA02_PI_RUN2_O2.csv,light,run2,1,9,8,690
2026-02-03,14:42,14:57,AV04,av,AV04_PI,AV04_PI_RUN2_O2.csv,light,run2,0,10,8,690
2026-02-03,14:42,14:57,GS01,gs,GS01_PI,GS01_PI_RUN2_O2.csv,light,run2,0,11,8,690
2026-02-03,14:42,14:57,AS02,as,AS02_PI,AS02_PI_RUN2_O2.csv,light,run2,0,12,8,690
2026-02-03,15:55,16:10,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,1,0
2026-02-03,15:55,16:10,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,1,0
2026-02-03,15:55,16:10,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,1,0
2026-02-03,15:55,16:10,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,1,0
2026-02-03,15:55,16:10,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,1,0
2026-02-03,15:55,16:10,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,1,0
2026-02-03,15:55,16:10,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,1,0
2026-02-03,15:55,16:10,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,1,0
2026-02-03,15:55,16:10,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,1,0
2026-02-03,15:55,16:10,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,1,0
2026-02-03,15:55,16:10,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,1,0
2026-02-03,15:55,16:10,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,1,0
2026-02-03,16:12,16:27,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,2,95
2026-02-03,16:12,16:27,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,2,95
2026-02-03,16:12,16:27,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,2,95
2026-02-03,16:12,16:27,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,2,95
2026-02-03,16:12,16:27,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,2,95
2026-02-03,16:12,16:27,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,2,95
2026-02-03,16:12,16:27,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,2,95
2026-02-03,16:12,16:27,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,2,95
2026-02-03,16:12,16:27,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,2,95
2026-02-03,16:12,16:27,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,2,95
2026-02-03,16:12,16:27,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,2,95
2026-02-03,16:12,16:27,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,2,95
2026-02-03,16:30,16:45,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,3,205
2026-02-03,16:30,16:45,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,3,205
